nombre,edad,observaciones,historial_medico,fotos,tipo_animal_Ave,tipo_animal_Gato,tipo_animal_Perro,tipo_animal_Roedor,raza_Bengalí,raza_Bulldog,raza_Cacatúa,raza_Canario,raza_Cobaya,raza_Conejo,raza_Golden Retriever,raza_Hámster,raza_Jerbo,raza_Labrador,raza_Loro Gris Africano,raza_Maine Coon,raza_Pastor Alemán,raza_Periquito,raza_Persa,raza_Pinzón,raza_Poodle,raza_Ragdoll,raza_Rata,raza_Siamés,tamanio_Grande,tamanio_Mediano,tamanio_Pequeño,temperamento_Activo,temperamento_Nervioso,temperamento_Sociable,temperamento_Tranquilo,tipo_alimentacion_Húmedo,tipo_alimentacion_Mixto,tipo_alimentacion_Seco,ubicacion_Amate,ubicacion_Bami,ubicacion_Bellavista-La Palmera,ubicacion_Centro,ubicacion_Cerro-Amate,ubicacion_El Plantinar,ubicacion_Este-Alcosa-Torreblanca,ubicacion_Huerta del Rey,ubicacion_La Cartuja,ubicacion_Los Remedios,ubicacion_Macarena,ubicacion_Nervión,ubicacion_Padre Pío-Palmete,ubicacion_Pino Montano,ubicacion_Polígono San Pablo,ubicacion_San Jerónimo,ubicacion_San Pablo-Santa Justa,ubicacion_Sur,ubicacion_Triana,necesidades_especiales_False,necesidades_especiales_True,nivel_actividad_Bajo,nivel_actividad_Medio,nivel_actividad_Alto,socializacion_No sociable,socializacion_Sociable con otros animales,socializacion_Sociable con personas
Nando,5.0,Dolorem iste quis ut deserunt quod adipisci.,Odio eaque rerum maiores facilis.,https://dummyimage.com/32x540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
Perla,8.0,Minus voluptate iusto esse eaque.,Fugit neque nisi nihil at eveniet quibusdam.,https://placekitten.com/162/395,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
Juliana,1.3,Labore sapiente provident aperiam accusantium eaque iste.,Totam rem quo pariatur velit in.,https://placekitten.com/136/480,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Maura,1.6,Iusto ab quisquam necessitatibus ipsam.,Voluptatum rerum itaque itaque vitae doloribus porro.,https://dummyimage.com/645x602,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
Lope,4.0,Quidem aliquam sapiente porro tenetur quod maxime exercitationem.,Quia distinctio corrupti voluptatibus ea quam.,https://picsum.photos/929/791,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Fortunata,13.0,Quas commodi illum amet eaque doloribus vero.,Mollitia repellendus doloribus.,https://placekitten.com/1007/1008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
Ibán,5.0,Odit et natus alias voluptatum neque.,Odio provident omnis repudiandae in iure architecto.,https://dummyimage.com/471x279,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
Andrés Felipe,16.0,Facere iure aspernatur accusantium aspernatur molestias error.,Eos alias ducimus quam minima.,https://picsum.photos/1010/657,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Olivia,3.0,Animi nisi quod minus atque maxime.,Et tempore velit facere pariatur atque temporibus.,https://dummyimage.com/444x980,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
Severino,2.0,Ratione adipisci sapiente dolorum.,Exercitationem aliquam minus accusantium magni aut consectetur sapiente.,https://placekitten.com/449/237,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
Rufino,1.4,Distinctio at inventore.,Temporibus vitae at consequuntur deleniti sed earum.,https://picsum.photos/528/427,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
Nacho,5.0,Voluptatibus quia impedit aliquam rerum.,Dolor animi fugit accusantium ex eligendi.,https://picsum.photos/782/629,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
Diego,1.0,At dolorem pariatur sunt magni eveniet.,Reprehenderit reprehenderit vel veritatis.,https://placekitten.com/965/995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
Leocadia,2.0,Soluta repudiandae consequuntur.,Repellendus odio expedita voluptates temporibus culpa.,https://picsum.photos/1016/133,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
Encarnita,19.0,Voluptates enim unde doloremque.,Consequuntur vel sint sit in.,https://placekitten.com/940/170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
Fermín,13.0,Enim distinctio corrupti quasi nisi numquam totam.,Dignissimos dolor ut consequuntur non quod.,https://dummyimage.com/990x203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
Aitor,1.0,Repudiandae at debitis aliquam.,Facilis sint enim ducimus unde et iure.,https://dummyimage.com/848x615,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
Guadalupe,6.0,Suscipit facilis quos illum ipsam voluptatibus minus.,Iure sapiente totam cumque adipisci quae.,https://placekitten.com/174/694,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
Amaro,13.0,Ab nostrum illo impedit illo aspernatur ea earum.,Vel perspiciatis cupiditate quod.,https://placekitten.com/471/873,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
Griselda,11.0,Aliquid iure asperiores debitis vel pariatur quae deleniti.,Perferendis necessitatibus repellendus provident.,https://placekitten.com/908/917,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
Amaro,19.0,Distinctio placeat fugiat tempora architecto enim dolores.,Cum illo laudantium autem illo.,https://dummyimage.com/57x803,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
Pascual,4.0,Quaerat recusandae libero quo iusto ullam blanditiis.,Cumque accusantium nobis.,https://placekitten.com/21/187,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
Urbano,9.0,Ullam ex officiis provident nemo saepe.,Nam expedita nulla eius deleniti.,https://dummyimage.com/816x440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
Felicia,11.0,Dolorum reiciendis quaerat nisi voluptatem quasi quaerat.,Voluptate commodi vitae ab.,https://placekitten.com/960/286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
Cebrián,13.0,Soluta fuga veritatis ea similique tenetur iure.,Ullam reprehenderit impedit officiis.,https://dummyimage.com/190x112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
Adora,16.0,Animi voluptates suscipit atque.,Quibusdam ducimus nemo tenetur.,https://picsum.photos/474/499,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
Luz,5.0,Iusto beatae illum distinctio vitae aliquid.,Error voluptatem neque ipsam iure.,https://placekitten.com/452/221,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Andrés Felipe,1.5,Inventore optio aliquam ipsa sunt voluptate quaerat.,Voluptas consequuntur repudiandae asperiores.,https://picsum.photos/948/373,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
Adela,16.0,Vitae ea non tempora amet animi officiis.,Asperiores praesentium eveniet consequatur quo commodi.,https://dummyimage.com/457x348,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Tere,4.0,Voluptates animi quam quibusdam in vel.,Rerum provident impedit similique.,https://placekitten.com/662/718,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
Ángela,7.0,Quibusdam provident consequatur ab est magnam.,Earum id beatae debitis.,https://placekitten.com/2/449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
Carmina,0.5,Assumenda atque ad sit ea mollitia fuga aliquam.,Quaerat minima provident blanditiis eius aut vel.,https://dummyimage.com/834x751,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Gabriela,1.6,Architecto quos magni ad.,Unde dolores ducimus ea sequi porro.,https://placekitten.com/378/468,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
Jacobo,2.0,Ipsa id sint consectetur vero similique hic.,A quam impedit quod fugit blanditiis nemo.,https://picsum.photos/412/101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Vinicio,13.0,Facilis ab facilis minima nobis porro tenetur unde.,Ipsam unde pariatur laboriosam deserunt.,https://picsum.photos/76/820,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
Felicia,7.0,Ducimus voluptatibus ipsa ipsam.,Aperiam porro odio vel ipsa officiis odit.,https://placekitten.com/130/448,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
Fito,2.0,Reiciendis optio cum dolor eveniet cum voluptas.,Quas omnis porro.,https://picsum.photos/915/309,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
Dora,19.0,Hic unde blanditiis asperiores inventore cupiditate.,Incidunt enim adipisci quam amet quidem repudiandae maxime.,https://placekitten.com/710/673,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
Paloma,5.0,Nam sequi dolores voluptatem.,Soluta neque esse veritatis.,https://picsum.photos/924/24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Leticia,10.0,Hic praesentium illo alias.,Dolorum nam dolore.,https://placekitten.com/245/963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
Paola,1.0,Facere omnis facilis.,Labore illum quod nisi.,https://dummyimage.com/282x961,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
Marco,8.0,Voluptates sit molestiae laboriosam minus dicta.,Nisi nisi sunt.,https://dummyimage.com/75x523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Gil,1.4,Amet blanditiis exercitationem nesciunt.,Provident eveniet exercitationem qui architecto alias fugiat.,https://placekitten.com/346/274,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
Encarnacion,13.0,Dolores nostrum blanditiis quae.,At laborum sed vel eligendi quia.,https://picsum.photos/763/835,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
Jesusa,5.0,Porro ipsa ut minus soluta.,Velit minus dolor omnis id.,https://picsum.photos/1020/431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
Elías,14.0,Maiores atque tempora odit exercitationem tenetur.,Distinctio alias magni.,https://dummyimage.com/77x652,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
Bibiana,0.1,Facilis nisi quidem qui.,Necessitatibus sapiente vel voluptates laudantium.,https://dummyimage.com/582x39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
Ariadna,10.0,Odio dignissimos odit saepe dignissimos.,Quod nulla similique quasi delectus quo voluptates.,https://dummyimage.com/665x806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
Ale,7.0,Tenetur dolor sequi nobis unde eaque.,Praesentium dolorem earum officiis illum perspiciatis.,https://dummyimage.com/690x675,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Olivia,15.0,Suscipit cupiditate sequi laudantium odio deserunt.,Numquam eius quas sequi porro.,https://picsum.photos/119/449,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
Inés,10.0,Nostrum rem doloribus asperiores itaque nulla.,Quidem vitae voluptatem ducimus.,https://placekitten.com/675/410,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
Estefanía,3.0,Perferendis aut beatae vero.,Corporis sit eius inventore esse incidunt voluptatum.,https://dummyimage.com/679x887,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
Fito,14.0,Corporis eius voluptates quaerat quia praesentium omnis doloremque.,Excepturi harum eaque id.,https://placekitten.com/565/786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
Galo,7.0,Inventore iure culpa impedit error voluptatibus illum.,Consectetur eum id blanditiis aperiam architecto.,https://picsum.photos/31/993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Trinidad,16.0,Laboriosam molestiae suscipit.,Nam sit excepturi asperiores debitis sed fugiat.,https://dummyimage.com/469x14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
Rosalva,7.0,A repellat magnam.,Alias nisi dolor nesciunt officia et.,https://dummyimage.com/845x152,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
Fabiana,1.1,Fuga velit fugit ipsum.,Rem exercitationem consequuntur.,https://placekitten.com/858/707,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
Virginia,4.0,Amet est quisquam dicta ipsum.,Exercitationem ut corrupti.,https://picsum.photos/411/183,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
Feliciano,2.0,Qui rerum vero quaerat quidem alias.,Architecto excepturi perferendis sed commodi amet laborum ratione.,https://picsum.photos/477/242,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
Nicolasa,0.2,Commodi quos eligendi explicabo.,Deserunt hic in.,https://picsum.photos/789/899,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
Angelina,5.0,Nemo accusantium porro quisquam.,Exercitationem sunt ut id labore id nesciunt doloremque.,https://placekitten.com/377/208,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Ismael,1.6,Aliquid at dolor eaque consequuntur aperiam numquam.,Reiciendis aliquam voluptatem quasi voluptate facere nam.,https://placekitten.com/258/316,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
Poncio,0.4,Repellendus quae impedit quis nesciunt qui consequuntur.,Et facilis facilis.,https://dummyimage.com/208x318,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
Margarita,13.0,Dicta blanditiis asperiores blanditiis nostrum.,Similique saepe earum aliquid distinctio.,https://placekitten.com/719/936,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
Agustina,3.0,Perferendis quia minima deleniti.,Occaecati libero laboriosam accusantium harum.,https://placekitten.com/91/335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
Dionisio,8.0,Amet aliquam vero eveniet perspiciatis ullam dicta.,Ea occaecati ipsa a.,https://picsum.photos/1016/842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
Federico,8.0,Culpa impedit dolores deserunt omnis cumque adipisci.,Animi fugiat similique.,https://placekitten.com/812/42,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
Alfonso,15.0,Consequatur molestiae laudantium veritatis.,Error similique minus rem nihil.,https://picsum.photos/803/587,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
Otilia,0.2,Ullam dolore odio minus autem quaerat.,Sit quisquam est perferendis dignissimos ratione minus.,https://picsum.photos/881/830,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
Ariadna,16.0,Rem quas tempora consectetur quisquam fugiat minima.,Omnis id sunt atque corrupti sint eligendi eveniet.,https://placekitten.com/290/328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Victor,1.0,Officiis veniam iusto vero.,Error aliquid aliquam corrupti nulla veniam.,https://placekitten.com/796/611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
Emma,11.0,Praesentium unde quo pariatur labore.,Dolores numquam aut repudiandae aliquid.,https://picsum.photos/563/315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
